"id","code","slug","name","district_id:id","city_id:id","state_id","country_id"
"res_country_ward_183","VN-18_C0_Dhoa-lu_Wninh-khang","ninh-khang","Xã Ninh Khang","res_country_district_10","res_city_82","VN-18","VN"
"res_country_ward_184","VN-18_C0_Dhoa-lu_Wninh-my","ninh-my","Xã Ninh Mỹ","res_country_district_10","res_city_82","VN-18","VN"
"res_country_ward_185","VN-18_C0_Dhoa-lu_Wninh-hoa","ninh-hoa","Xã Ninh Hòa","res_country_district_10","res_city_82","VN-18","VN"
"res_country_ward_186","VN-18_C0_Dhoa-lu_Wninh-xuan","ninh-xuan","Xã Ninh Xuân","res_country_district_10","res_city_82","VN-18","VN"
"res_country_ward_187","VN-18_C0_Dhoa-lu_Wninh-hai","ninh-hai","Xã Ninh Hải","res_country_district_10","res_city_82","VN-18","VN"
"res_country_ward_188","VN-18_C0_Dhoa-lu_Wninh-thang","ninh-thang","Xã Ninh Thắng","res_country_district_10","res_city_82","VN-18","VN"
"res_country_ward_189","VN-18_C0_Dhoa-lu_Wninh-van","ninh-van","Xã Ninh Vân","res_country_district_10","res_city_82","VN-18","VN"
"res_country_ward_190","VN-18_C0_Dhoa-lu_Wninh-an","ninh-an","Xã Ninh An","res_country_district_10","res_city_82","VN-18","VN"
"res_country_ward_191","VN-68_C0_Dyen-lap_Wmy-lung","my-lung","Xã Mỹ Lung","res_country_district_422","res_city_124","VN-68","VN"
"res_country_ward_192","VN-68_C0_Dyen-lap_Wmy-luong","my-luong","Xã Mỹ Lương","res_country_district_422","res_city_124","VN-68","VN"
"res_country_ward_193","VN-68_C0_Dyen-lap_Wluong-son","luong-son","Xã Lương Sơn","res_country_district_422","res_city_124","VN-68","VN"
"res_country_ward_194","VN-68_C0_Dyen-lap_Wxuan-an","xuan-an","Xã Xuân An","res_country_district_422","res_city_124","VN-68","VN"
"res_country_ward_195","VN-68_C0_Dyen-lap_Wxuan-vien","xuan-vien","Xã Xuân Viên","res_country_district_422","res_city_124","VN-68","VN"
"res_country_ward_196","VN-68_C0_Dyen-lap_Wxuan-thuy","xuan-thuy","Xã Xuân Thủy","res_country_district_422","res_city_124","VN-68","VN"
"res_country_ward_197","VN-68_C0_Dyen-lap_Wtrung-son","trung-son","Xã Trung Sơn","res_country_district_422","res_city_124","VN-68","VN"
"res_country_ward_198","VN-68_C0_Dyen-lap_Whung-long","hung-long","Xã Hưng Long","res_country_district_422","res_city_124","VN-68","VN"
"res_country_ward_199","VN-68_C0_Dyen-lap_Wnga-hoang","nga-hoang","Xã Nga Hoàng","res_country_district_422","res_city_124","VN-68","VN"
"res_country_ward_200","VN-68_C0_Dyen-lap_Wdong-lac","dong-lac","Xã Đồng Lạc","res_country_district_422","res_city_124","VN-68","VN"
"res_country_ward_201","VN-68_C0_Dyen-lap_Wthuong-long","thuong-long","Xã Thượng Long","res_country_district_422","res_city_124","VN-68","VN"
"res_country_ward_202","VN-68_C0_Dyen-lap_Wdong-thinh","dong-thinh","Xã Đồng Thịnh","res_country_district_422","res_city_124","VN-68","VN"
"res_country_ward_203","VN-68_C0_Dyen-lap_Wphuc-khanh","phuc-khanh","Xã Phúc Khánh","res_country_district_422","res_city_124","VN-68","VN"
"res_country_ward_204","VN-68_C0_Dyen-lap_Wminh-hoa","minh-hoa","Xã Minh Hòa","res_country_district_422","res_city_124","VN-68","VN"
"res_country_ward_205","VN-68_C0_Dyen-lap_Wngoc-lap","ngoc-lap","Xã Ngọc Lập","res_country_district_422","res_city_124","VN-68","VN"
"res_country_ward_206","VN-68_C0_Dyen-lap_Wngoc-dong","ngoc-dong","Xã Ngọc Đồng","res_country_district_422","res_city_124","VN-68","VN"
"res_country_ward_207","VN-40_C0_Dla-gi_Wphuoc-hoi","phuoc-hoi","Phường Phước Hội","res_country_district_618","res_city_134","VN-40","VN"
"res_country_ward_208","VN-40_C0_Dla-gi_Wphuoc-loc","phuoc-loc","Phường Phước Lộc","res_country_district_618","res_city_134","VN-40","VN"
"res_country_ward_209","VN-40_C0_Dla-gi_Wtan-thien","tan-thien","Phường Tân Thiện","res_country_district_618","res_city_134","VN-40","VN"
"res_country_ward_210","VN-40_C0_Dla-gi_Wtan-an","tan-an","Phường Tân An","res_country_district_618","res_city_134","VN-40","VN"
"res_country_ward_211","VN-40_C0_Dla-gi_Wbinh-tan","binh-tan","Phường Bình Tân","res_country_district_618","res_city_134","VN-40","VN"
"res_country_ward_212","VN-40_C0_Dla-gi_Wtan-hai","tan-hai","Xã Tân Hải","res_country_district_618","res_city_134","VN-40","VN"
"res_country_ward_213","VN-40_C0_Dla-gi_Wtan-tien","tan-tien","Xã Tân Tiến","res_country_district_618","res_city_134","VN-40","VN"
"res_country_ward_214","VN-40_C0_Dla-gi_Wtan-binh","tan-binh","Xã Tân Bình","res_country_district_618","res_city_134","VN-40","VN"
"res_country_ward_215","VN-40_C0_Dla-gi_Wtan-phuoc","tan-phuoc","Xã Tân Phước","res_country_district_618","res_city_134","VN-40","VN"
"res_country_ward_216","VN-43_C0_Dxuyen-moc_Wphuoc-thuan","phuoc-thuan","Xã Phước Thuận","res_country_district_337","res_city_115","VN-43","VN"
"res_country_ward_217","VN-43_C0_Dxuyen-moc_Wphuoc-tan","phuoc-tan","Xã Phước Tân","res_country_district_337","res_city_115","VN-43","VN"
"res_country_ward_218","VN-43_C0_Dxuyen-moc_Wxuyen-moc","xuyen-moc","Xã Xuyên Mộc","res_country_district_337","res_city_115","VN-43","VN"
"res_country_ward_219","VN-43_C0_Dxuyen-moc_Wbong-trang","bong-trang","Xã Bông Trang","res_country_district_337","res_city_115","VN-43","VN"
"res_country_ward_220","VN-43_C0_Dxuyen-moc_Wtan-lam","tan-lam","Xã Tân Lâm","res_country_district_337","res_city_115","VN-43","VN"
"res_country_ward_221","VN-43_C0_Dxuyen-moc_Wbau-lam","bau-lam","Xã Bàu Lâm","res_country_district_337","res_city_115","VN-43","VN"
"res_country_ward_222","VN-43_C0_Dxuyen-moc_Whoa-binh","hoa-binh","Xã Hòa Bình","res_country_district_337","res_city_115","VN-43","VN"
"res_country_ward_223","VN-43_C0_Dxuyen-moc_Whoa-hung","hoa-hung","Xã Hòa Hưng","res_country_district_337","res_city_115","VN-43","VN"
"res_country_ward_224","VN-43_C0_Dxuyen-moc_Whoa-hiep","hoa-hiep","Xã Hòa Hiệp","res_country_district_337","res_city_115","VN-43","VN"
"res_country_ward_225","VN-43_C0_Dxuyen-moc_Whoa-hoi","hoa-hoi","Xã Hòa Hội","res_country_district_337","res_city_115","VN-43","VN"
"res_country_ward_226","VN-43_C0_Dxuyen-moc_Wbung-rieng","bung-rieng","Xã Bưng Riềng","res_country_district_337","res_city_115","VN-43","VN"
"res_country_ward_227","VN-43_C0_Dxuyen-moc_Wbinh-chau","binh-chau","Xã Bình Châu","res_country_district_337","res_city_115","VN-43","VN"
"res_country_ward_228","VN-HN_C0_Dhai-ba-trung_Wnguyen-du","nguyen-du","Phường Nguyễn Du","res_country_district_72","res_city_88","VN-HN","VN"
"res_country_ward_229","VN-HN_C0_Dhai-ba-trung_Wbach-dang","bach-dang","Phường Bạch Đằng","res_country_district_72","res_city_88","VN-HN","VN"
"res_country_ward_230","VN-HN_C0_Dhai-ba-trung_Wpham-dinh-ho","pham-dinh-ho","Phường Phạm Đình Hổ","res_country_district_72","res_city_88","VN-HN","VN"
"res_country_ward_231","VN-HN_C0_Dhai-ba-trung_Wle-dai-hanh","le-dai-hanh","Phường Lê Đại Hành","res_country_district_72","res_city_88","VN-HN","VN"
"res_country_ward_232","VN-HN_C0_Dhai-ba-trung_Wdong-nhan","dong-nhan","Phường Đồng Nhân","res_country_district_72","res_city_88","VN-HN","VN"
"res_country_ward_233","VN-HN_C0_Dhai-ba-trung_Wpho-hue","pho-hue","Phường Phố Huế","res_country_district_72","res_city_88","VN-HN","VN"
"res_country_ward_234","VN-HN_C0_Dhai-ba-trung_Wdong-mac","dong-mac","Phường Đống Mác","res_country_district_72","res_city_88","VN-HN","VN"
"res_country_ward_235","VN-HN_C0_Dhai-ba-trung_Wthanh-luong","thanh-luong","Phường Thanh Lương","res_country_district_72","res_city_88","VN-HN","VN"
"res_country_ward_236","VN-HN_C0_Dhai-ba-trung_Wthanh-nhan","thanh-nhan","Phường Thanh Nhàn","res_country_district_72","res_city_88","VN-HN","VN"
"res_country_ward_237","VN-HN_C0_Dhai-ba-trung_Wcau-den","cau-den","Phường Cầu Dền","res_country_district_72","res_city_88","VN-HN","VN"
"res_country_ward_238","VN-HN_C0_Dhai-ba-trung_Wbach-khoa","bach-khoa","Phường Bách Khoa","res_country_district_72","res_city_88","VN-HN","VN"
"res_country_ward_239","VN-HN_C0_Dhai-ba-trung_Wdong-tam","dong-tam","Phường Đồng Tâm","res_country_district_72","res_city_88","VN-HN","VN"
"res_country_ward_240","VN-HN_C0_Dhai-ba-trung_Wvinh-tuy","vinh-tuy","Phường Vĩnh Tuy","res_country_district_72","res_city_88","VN-HN","VN"
"res_country_ward_241","VN-HN_C0_Dhai-ba-trung_Wbach-mai","bach-mai","Phường Bạch Mai","res_country_district_72","res_city_88","VN-HN","VN"
"res_country_ward_242","VN-HN_C0_Dhai-ba-trung_Wquynh-mai","quynh-mai","Phường Quỳnh Mai","res_country_district_72","res_city_88","VN-HN","VN"
"res_country_ward_243","VN-HN_C0_Dhai-ba-trung_Wquynh-loi","quynh-loi","Phường Quỳnh Lôi","res_country_district_72","res_city_88","VN-HN","VN"
"res_country_ward_244","VN-HN_C0_Dhai-ba-trung_Wminh-khai","minh-khai","Phường Minh Khai","res_country_district_72","res_city_88","VN-HN","VN"
"res_country_ward_245","VN-HN_C0_Dhai-ba-trung_Wtruong-dinh","truong-dinh","Phường Trương Định","res_country_district_72","res_city_88","VN-HN","VN"
"res_country_ward_246","VN-59_C0_Dcai-nuoc_Wthanh-phu","thanh-phu","Xã Thạnh Phú","res_country_district_17","res_city_83","VN-59","VN"
"res_country_ward_247","VN-59_C0_Dcai-nuoc_Wluong-the-tran","luong-the-tran","Xã Lương Thế Trân","res_country_district_17","res_city_83","VN-59","VN"
"res_country_ward_248","VN-59_C0_Dcai-nuoc_Wphu-hung","phu-hung","Xã Phú Hưng","res_country_district_17","res_city_83","VN-59","VN"
"res_country_ward_249","VN-59_C0_Dcai-nuoc_Wtan-hung","tan-hung","Xã Tân Hưng","res_country_district_17","res_city_83","VN-59","VN"
"res_country_ward_250","VN-59_C0_Dcai-nuoc_Whung-my","hung-my","Xã Hưng Mỹ","res_country_district_17","res_city_83","VN-59","VN"
"res_country_ward_251","VN-59_C0_Dcai-nuoc_Whoa-my","hoa-my","Xã Hoà Mỹ","res_country_district_17","res_city_83","VN-59","VN"
"res_country_ward_252","VN-59_C0_Dcai-nuoc_Wdong-hung","dong-hung","Xã Đông Hưng","res_country_district_17","res_city_83","VN-59","VN"
"res_country_ward_253","VN-59_C0_Dcai-nuoc_Wdong-thoi","dong-thoi","Xã Đông Thới","res_country_district_17","res_city_83","VN-59","VN"
"res_country_ward_254","VN-59_C0_Dcai-nuoc_Wtan-hung-dong","tan-hung-dong","Xã Tân Hưng Đông","res_country_district_17","res_city_83","VN-59","VN"
"res_country_ward_255","VN-59_C0_Dcai-nuoc_Wtran-thoi","tran-thoi","Xã Trần Thới","res_country_district_17","res_city_83","VN-59","VN"
"res_country_ward_256","VN-68_C0_Ddoan-hung_Whung-xuyen","hung-xuyen","Xã Hùng Xuyên","res_country_district_418","res_city_124","VN-68","VN"
"res_country_ward_257","VN-68_C0_Ddoan-hung_Wbang-luan","bang-luan","Xã Bằng Luân","res_country_district_418","res_city_124","VN-68","VN"
"res_country_ward_258","VN-68_C0_Ddoan-hung_Wvan-du","van-du","Xã Vân Du","res_country_district_418","res_city_124","VN-68","VN"
"res_country_ward_259","VN-68_C0_Ddoan-hung_Wphu-lam","phu-lam","Xã Phú Lâm","res_country_district_418","res_city_124","VN-68","VN"
"res_country_ward_260","VN-68_C0_Ddoan-hung_Wminh-luong","minh-luong","Xã Minh Lương","res_country_district_418","res_city_124","VN-68","VN"
"res_country_ward_261","VN-68_C0_Ddoan-hung_Wbang-doan","bang-doan","Xã Bằng Doãn","res_country_district_418","res_city_124","VN-68","VN"
"res_country_ward_262","VN-68_C0_Ddoan-hung_Wchi-dam","chi-dam","Xã Chí Đám","res_country_district_418","res_city_124","VN-68","VN"
"res_country_ward_263","VN-68_C0_Ddoan-hung_Wphuc-lai","phuc-lai","Xã Phúc Lai","res_country_district_418","res_city_124","VN-68","VN"
"res_country_ward_264","VN-68_C0_Ddoan-hung_Wngoc-quan","ngoc-quan","Xã Ngọc Quan","res_country_district_418","res_city_124","VN-68","VN"
"res_country_ward_265","VN-68_C0_Ddoan-hung_Whop-nhat","hop-nhat","Xã Hợp Nhất","res_country_district_418","res_city_124","VN-68","VN"
"res_country_ward_266","VN-68_C0_Ddoan-hung_Wsoc-dang","soc-dang","Xã Sóc Đăng","res_country_district_418","res_city_124","VN-68","VN"
"res_country_ward_267","VN-68_C0_Ddoan-hung_Wtay-coc","tay-coc","Xã Tây Cốc","res_country_district_418","res_city_124","VN-68","VN"
"res_country_ward_268","VN-68_C0_Ddoan-hung_Wyen-kien","yen-kien","Xã Yên Kiện","res_country_district_418","res_city_124","VN-68","VN"
"res_country_ward_269","VN-68_C0_Ddoan-hung_Whung-long","hung-long","Xã Hùng Long","res_country_district_418","res_city_124","VN-68","VN"
"res_country_ward_270","VN-68_C0_Ddoan-hung_Wvu-quang","vu-quang","Xã Vụ Quang","res_country_district_418","res_city_124","VN-68","VN"
"res_country_ward_271","VN-68_C0_Ddoan-hung_Wvan-don","van-don","Xã Vân Đồn","res_country_district_418","res_city_124","VN-68","VN"
"res_country_ward_272","VN-68_C0_Ddoan-hung_Wtieu-son","tieu-son","Xã Tiêu Sơn","res_country_district_418","res_city_124","VN-68","VN"
"res_country_ward_273","VN-68_C0_Ddoan-hung_Wminh-tien","minh-tien","Xã Minh Tiến","res_country_district_418","res_city_124","VN-68","VN"
"res_country_ward_274","VN-68_C0_Ddoan-hung_Wminh-phu","minh-phu","Xã Minh Phú","res_country_district_418","res_city_124","VN-68","VN"
"res_country_ward_275","VN-68_C0_Ddoan-hung_Wchan-mong","chan-mong","Xã Chân Mộng","res_country_district_418","res_city_124","VN-68","VN"
"res_country_ward_276","VN-68_C0_Ddoan-hung_Wca-dinh","ca-dinh","Xã Ca Đình","res_country_district_418","res_city_124","VN-68","VN"
"res_country_ward_277","VN-69_C0_Dvo-nhai_Wsang-moc","sang-moc","Xã Sảng Mộc","res_country_district_491","res_city_133","VN-69","VN"
"res_country_ward_278","VN-69_C0_Dvo-nhai_Wnghinh-tuong","nghinh-tuong","Xã Nghinh Tường","res_country_district_491","res_city_133","VN-69","VN"
"res_country_ward_279","VN-69_C0_Dvo-nhai_Wthan-xa","than-xa","Xã Thần Xa","res_country_district_491","res_city_133","VN-69","VN"
"res_country_ward_280","VN-69_C0_Dvo-nhai_Wvu-chan","vu-chan","Xã Vũ Chấn","res_country_district_491","res_city_133","VN-69","VN"
"res_country_ward_281","VN-69_C0_Dvo-nhai_Wthuong-nung","thuong-nung","Xã Thượng Nung","res_country_district_491","res_city_133","VN-69","VN"
"res_country_ward_282","VN-69_C0_Dvo-nhai_Wphu-thuong","phu-thuong","Xã Phú Thượng","res_country_district_491","res_city_133","VN-69","VN"
"res_country_ward_283","VN-69_C0_Dvo-nhai_Wcuc-duong","cuc-duong","Xã Cúc Đường","res_country_district_491","res_city_133","VN-69","VN"
"res_country_ward_284","VN-69_C0_Dvo-nhai_Wla-hien","la-hien","Xã La Hiên","res_country_district_491","res_city_133","VN-69","VN"
"res_country_ward_285","VN-69_C0_Dvo-nhai_Wlau-thuong","lau-thuong","Xã Lâu Thượng","res_country_district_491","res_city_133","VN-69","VN"
"res_country_ward_286","VN-69_C0_Dvo-nhai_Wtrang-xa","trang-xa","Xã Tràng Xá","res_country_district_491","res_city_133","VN-69","VN"
"res_country_ward_287","VN-69_C0_Dvo-nhai_Wphuong-giao","phuong-giao","Xã Phương Giao","res_country_district_491","res_city_133","VN-69","VN"
"res_country_ward_288","VN-69_C0_Dvo-nhai_Wlien-minh","lien-minh","Xã Liên Minh","res_country_district_491","res_city_133","VN-69","VN"
"res_country_ward_289","VN-69_C0_Dvo-nhai_Wdan-tien","dan-tien","Xã Dân Tiến","res_country_district_491","res_city_133","VN-69","VN"
"res_country_ward_290","VN-69_C0_Dvo-nhai_Wbinh-long","binh-long","Xã Bình Long","res_country_district_491","res_city_133","VN-69","VN"
"res_country_ward_291","VN-28_C0_Dngoc-hoi_Wdak-ang","dak-ang","Xã Đắk Ang","res_country_district_187","res_city_100","VN-28","VN"
"res_country_ward_292","VN-28_C0_Dngoc-hoi_Wdak-duc","dak-duc","Xã Đắk Dục","res_country_district_187","res_city_100","VN-28","VN"
"res_country_ward_293","VN-28_C0_Dngoc-hoi_Wdak-nong","dak-nong","Xã Đắk Nông","res_country_district_187","res_city_100","VN-28","VN"
"res_country_ward_294","VN-28_C0_Dngoc-hoi_Wdak-xu","dak-xu","Xã Đắk Xú","res_country_district_187","res_city_100","VN-28","VN"
"res_country_ward_295","VN-28_C0_Dngoc-hoi_Wdak-kan","dak-kan","Xã Đắk Kan","res_country_district_187","res_city_100","VN-28","VN"
"res_country_ward_296","VN-28_C0_Dngoc-hoi_Wbo-y","bo-y","Xã Bờ Y","res_country_district_187","res_city_100","VN-28","VN"
"res_country_ward_297","VN-28_C0_Dngoc-hoi_Wsa-loong","sa-loong","Xã Sa Loong","res_country_district_187","res_city_100","VN-28","VN"
"res_country_ward_298","VN-21_C0_Dlang-chanh_Wyen-khuong","yen-khuong","Xã Yên Khương","res_country_district_225","res_city_104","VN-21","VN"
"res_country_ward_299","VN-21_C0_Dlang-chanh_Wyen-thang","yen-thang","Xã Yên Thắng","res_country_district_225","res_city_104","VN-21","VN"
"res_country_ward_300","VN-21_C0_Dlang-chanh_Wtri-nang","tri-nang","Xã Trí Nang","res_country_district_225","res_city_104","VN-21","VN"
"res_country_ward_301","VN-21_C0_Dlang-chanh_Wgiao-an","giao-an","Xã Giao An","res_country_district_225","res_city_104","VN-21","VN"
"res_country_ward_302","VN-21_C0_Dlang-chanh_Wgiao-thien","giao-thien","Xã Giao Thiện","res_country_district_225","res_city_104","VN-21","VN"
"res_country_ward_303","VN-21_C0_Dlang-chanh_Wtan-phuc","tan-phuc","Xã Tân Phúc","res_country_district_225","res_city_104","VN-21","VN"
"res_country_ward_304","VN-21_C0_Dlang-chanh_Wtam-van","tam-van","Xã Tam Văn","res_country_district_225","res_city_104","VN-21","VN"
"res_country_ward_305","VN-21_C0_Dlang-chanh_Wlam-phu","lam-phu","Xã Lâm Phú","res_country_district_225","res_city_104","VN-21","VN"
"res_country_ward_306","VN-21_C0_Dlang-chanh_Wdong-luong","dong-luong","Xã Đồng Lương","res_country_district_225","res_city_104","VN-21","VN"
"res_country_ward_307","VN-34_C0_Dcam-lam_Wcam-tan","cam-tan","Xã Cam Tân","res_country_district_502","res_city_135","VN-34","VN"
"res_country_ward_308","VN-34_C0_Dcam-lam_Wcam-hoa","cam-hoa","Xã Cam Hòa","res_country_district_502","res_city_135","VN-34","VN"
"res_country_ward_309","VN-34_C0_Dcam-lam_Wcam-hai-dong","cam-hai-dong","Xã Cam Hải Đông","res_country_district_502","res_city_135","VN-34","VN"
"res_country_ward_310","VN-34_C0_Dcam-lam_Wcam-hai-tay","cam-hai-tay","Xã Cam Hải Tây","res_country_district_502","res_city_135","VN-34","VN"
"res_country_ward_311","VN-34_C0_Dcam-lam_Wson-tan","son-tan","Xã Sơn Tân","res_country_district_502","res_city_135","VN-34","VN"
"res_country_ward_312","VN-34_C0_Dcam-lam_Wcam-hiep-bac","cam-hiep-bac","Xã Cam Hiệp Bắc","res_country_district_502","res_city_135","VN-34","VN"
"res_country_ward_313","VN-34_C0_Dcam-lam_Wcam-hiep-nam","cam-hiep-nam","Xã Cam Hiệp Nam","res_country_district_502","res_city_135","VN-34","VN"
"res_country_ward_314","VN-34_C0_Dcam-lam_Wcam-phuoc-tay","cam-phuoc-tay","Xã Cam Phước Tây","res_country_district_502","res_city_135","VN-34","VN"
"res_country_ward_315","VN-34_C0_Dcam-lam_Wcam-thanh-bac","cam-thanh-bac","Xã Cam Thành Bắc","res_country_district_502","res_city_135","VN-34","VN"
"res_country_ward_316","VN-34_C0_Dcam-lam_Wcam-an-bac","cam-an-bac","Xã Cam An Bắc","res_country_district_502","res_city_135","VN-34","VN"
"res_country_ward_317","VN-34_C0_Dcam-lam_Wcam-an-nam","cam-an-nam","Xã Cam An Nam","res_country_district_502","res_city_135","VN-34","VN"
"res_country_ward_318","VN-34_C0_Dcam-lam_Wsuoi-cat","suoi-cat","Xã Suối Cát","res_country_district_502","res_city_135","VN-34","VN"
"res_country_ward_319","VN-34_C0_Dcam-lam_Wsuoi-tan","suoi-tan","Xã Suối Tân","res_country_district_502","res_city_135","VN-34","VN"
"res_country_ward_320","VN-43_C0_Ddat-do_Wphuoc-long-tho","phuoc-long-tho","Xã Phước Long Thọ","res_country_district_339","res_city_115","VN-43","VN"
"res_country_ward_321","VN-43_C0_Ddat-do_Wphuoc-hoi","phuoc-hoi","Xã Phước Hội","res_country_district_339","res_city_115","VN-43","VN"
"res_country_ward_322","VN-43_C0_Ddat-do_Wlong-my","long-my","Xã Long Mỹ","res_country_district_339","res_city_115","VN-43","VN"
"res_country_ward_323","VN-43_C0_Ddat-do_Wlong-tan","long-tan","Xã Long Tân","res_country_district_339","res_city_115","VN-43","VN"
